#comment
2.201799999999998647126631112769                               0.0                               0.0    
2.201804000000000538506128577865                               0.0                               0.0    
2.201808000000000209439576792647                               0.0                               0.0    
2.201811999999998992194605307304                               0.0                               0.0    
2.201816000000000439484892922337                               0.0                               0.0    
2.201820000000000110418341137120                               0.0                               0.0    
2.201823999999999337262579501839                               0.0                               0.0    
2.201827999999999452285237566684                               0.0                               0.0    
2.201832000000000899575525181717                               0.0                               0.0    
2.201836000000000126419763546437                               0.0                               0.0    
2.201839999999999353264001911157                               0.0                               0.0    
2.201844000000000800554289526190                               0.0                               0.0    
2.201847999999998695130898340722                               0.0                               0.0    
2.201852000000000142421185955754                               0.0                               0.0    
2.201855999999999813354634170537                               0.0                               0.0    
2.201859999999999040198872535257                               0.0                               0.0    
2.201864000000000043399950300227                               0.0                               0.0    
2.201867999999999714333398515009                               0.0                               0.0    
2.201872000000001161623686130042                               0.0                               0.0    
2.201875999999998612111085094512                               0.0                               0.0    
2.201880000000000503490582559607                               0.0                               0.0    
2.201884000000000174424030774389                               0.0                               0.0    
2.201887999999998957179059289047                               0.0                               0.0    
2.201892000000000404469346904079                               0.0                               0.0    
2.201896000000000075402795118862                               0.0                               0.0    
2.201900000000001522693082733895                               0.0                               0.0    
2.201903999999998973180481698364                               0.0                               0.0    
2.201908000000000864559979163460                               0.0                               0.0    
2.201912000000000091404217528179                               0.0                               0.0    
2.201915999999999318248455892899                               0.0                               0.0    
